t,x_true,x_3rd_order,x_7th_order
106.41282565130261,-0.4130831948078265,-0.24101511634793402,-0.4114679407851398
107.01402805611224,-0.4235840681761861,-0.24443411435448675,-0.4212401921239294
107.61523046092185,-0.43782337751815,-0.24950416001634299,-0.43478567991815564
108.21643286573148,-0.45555390047537037,-0.2562073312347512,-0.45187113542869284
108.81763527054109,-0.4764479864275341,-0.2645266931394449,-0.4721864110322622
109.41883767535072,-0.5000772032374495,-0.2744441315107944,-0.4953248517529011
110.02004008016033,-0.5258931427512633,-0.28593766301942064,-0.5207634140202514
110.62124248496995,-0.5532127262350958,-0.2989780605336494,-0.5478467039026589
111.22244488977957,-0.5812131345741326,-0.3135249419372818,-0.5757796266169575
111.8236472945892,-0.6089416697168046,-0.3295221196002476,-0.6036338465589668
112.4248496993988,-0.6353450541501862,-0.3468923669147048,-0.6303729824901104
113.02605210420843,-0.659320470725825,-0.3655317467144059,-0.654899371937549
113.62725450901804,-0.6797868157417439,-0.3853033990628826,-0.6761216995652594
114.22845691382767,-0.6957697464479434,-0.40603176977262706,-0.6930380890784774
114.82965931863728,-0.7064896042151773,-0.42749685820807803,-0.7048245960873439
115.4308617234469,-0.7114386694749847,-0.4494300801525317,-0.7109156764643526
116.03206412825652,-0.7104343359814125,-0.47151195181437255,-0.7110629907329395
116.63326653306613,-0.7036384182038941,-0.4933728519583898,-0.705361831597721
117.23446893787576,-0.69153903763663,-0.5145977526422452,-0.6942402213589249
117.83567134268537,-0.6748985070211558,-0.5347358056077244,-0.6784127351109244
118.436873747495,-0.6546768404673206,-0.5533152177971957,-0.6588077442521931
119.03807615230461,-0.6319440004943531,-0.5698633160153369,-0.636480675239802
119.63927855711424,-0.6077942879364941,-0.5839308762632511,-0.6125269992193526
120.24048096192385,-0.5832737116193148,-0.5951189109978543,-0.5880064448257392
120.84168336673348,-0.5593267969626132,-0.6031053188824779,-0.5638857828446883
121.44288577154309,-0.5367645671326212,-0.6076683321556552,-0.5410028115348148
122.04408817635272,-0.516251697086377,-0.6087037358694979,-0.5200501550594343
122.64529058116233,-0.4983085216258722,-0.6062334755071188,-0.5015748481470002
123.24649298597195,-0.48332277747118424,-0.6004043783160251,-0.48598863421058297
123.84769539078157,-0.4715662761723825,-0.5914771702936618,-0.4735840421399538
124.4488977955912,-0.46321266683067164,-0.579807403980988,-0.46455217148914896
125.0501002004008,-0.4583534623784625,-0.565820834191954,-0.45899928933110035
125.65130260521043,-0.4570106832910309,-0.5499863548075052,-0.45696023254828083
126.25250501002004,-0.4591452710504468,-0.5327895000434281,-0.4584075389038984
126.85370741482967,-0.4646608630917229,-0.5147089142218986,-0.4632563477765061
127.45490981963928,-0.4734032536064034,-0.4961973847739769,-0.47136449021382704
128.0561122244489,-0.48515608186170006,-0.477668147457603,-0.4825289712686835
128.65731462925854,-0.4996336998266674,-0.45948641371831045,-0.49647930309523014
129.25851703406815,-0.5164727459486278,-0.4419655271108613,-0.5128691352758696
129.85971943887776,-0.5352242647594854,-0.42536685568692184,-0.5312680772297798
130.46092184368737,-0.5553487985523566,-0.40990243265837883,-0.5511559429992324
131.062124248497,-0.5762172579812558,-0.39573935374401314,-0.5719221846090898
131.66332665330663,-0.5971203392607798,-0.3830051267385797,-0.5928732975447889
132.26452905811624,-0.6172887574924216,-0.37179351168574426,-0.6132506568663648
132.86573146292585,-0.6359253546497043,-0.3621698511945953,-0.6322601487107364
133.4669338677355,-0.6522482403372997,-0.35417654072659954,-0.6491131947049621
134.0681362725451,-0.6655417860317921,-0.34783713836712293,-0.6630764967098265
134.66933867735472,-0.6752100577149578,-0.3431604501702244,-0.6735255266793762
135.27054108216433,-0.6808257469151646,-0.34014328956851486,-0.6799949988622678
135.87174348697397,-0.6821674065363262,-0.3387728405070173,-0.6822190647760488
136.47294589178358,-0.6792390735212588,-0.3390280772737262,-0.6801549367223775
137.0741482965932,-0.6722690369333395,-0.34088060447519386,-0.673986018914674
137.6753507014028,-0.6616879547509175,-0.34429480100538906,-0.6641041343160776
138.27655310621245,-0.6480898700252503,-0.3492274156002518,-0.6510735170717062
138.87775551102206,-0.6321821865982494,-0.35562646274128223,-0.6355825064506203
139.47895791583167,-0.6147317564988858,-0.3634299699613726,-0.6183898263728579
140.08016032064128,-0.5965138236703132,-0.3725637457775354,-0.600272462665197
140.68136272545092,-0.5782689959133613,-0.38293947139355394,-0.5819806907308507
141.28256513026054,-0.5606711566513253,-0.3944519267669872,-0.564203639215698
141.88376753507015,-0.5443070124435027,-0.4069766448248854,-0.5475465315718989
142.48496993987976,-0.5296661869421031,-0.4203673354221939,-0.5325188104626509
143.0861723446894,-0.5171396569706206,-0.43445394635542134,-0.5195311066439958
143.687374749499,-0.5070238905150739,-0.44904125824602387,-0.5088984487474247
144.28857715430863,-0.4995281274796631,-0.46390853636164603,-0.5008471030865241
144.88977955911824,-0.49478263670926925,-0.4788106473962086,-0.49552279389130766
145.49098196392788,-0.49284635628863693,-0.49348088427843984,-0.49299860796953704
146.0921843687375,-0.493712884518999,-0.5076357966118891,-0.4932813705292679
146.6933867735471,-0.49731426300570125,-0.5209822425916593,-0.49631584784434096
147.29458917835672,-0.5035224636154625,-0.5332265474912772,-0.501986807251241
147.89579158316636,-0.5121489423279832,-0.5440854748611945,-0.5101188346766428
148.49699398797597,-0.5229428942612785,-0.5532984138355207,-0.520474834985599
149.09819639278558,-0.5355892025336244,-0.560639921259706,-0.5327538928260867
149.6993987975952,-0.5497074242687314,-0.5659315581627306,-0.5465899214878436
150.30060120240483,-0.5648532938815476,-0.5690518897073598,-0.5615524658746293
150.90180360721445,-0.5805243138477156,-0.569943605096364,-0.5771512599573104
151.50300601202406,-0.5961708455984914,-0.5686169725855879,-0.5928460114708926
152.10420841683367,-0.6112136221866934,-0.565149255497059,-0.6080624652658898
152.7054108216433,-0.6250677940803879,-0.5596800247295834,-0.6222150619272864
153.30661322645292,-0.6371725316604995,-0.5524030876060194,-0.6347354693003108
153.90781563126254,-0.6470240099144104,-0.5435557174453055,-0.6451050694969281
154.50901803607215,-0.6542085470280176,-0.533406342016702,-0.6528883723292722
155.11022044088176,-0.6584320410006862,-0.5222418212954897,-0.6577635833189269
155.7114228456914,-0.6595418731422049,-0.510355321136831,-0.6595464274670476
156.31262525050101,-0.657538227000901,-0.49803557105097296,-0.6582039419024188
156.91382765531063,-0.6525731650605351,-0.4855580341088841,-0.65385621123012
157.51503006012024,-0.6449375752300395,-0.4731782305340644,-0.6467659001054942
158.11623246492988,-0.6350378269826096,-0.46112720195306406,-0.637316793900184
158.7174348697395,-0.6233653039502569,-0.44960893320451745,-0.625984593180582
159.3186372745491,-0.610462652353169,-0.4387994414212058,-0.6133035341507664
159.91983967935872,-0.5968905294662277,-0.4288471596758908,-0.5998327439769469
160.52104208416836,-0.5831979603788132,-0.41987421016076637,-0.5861256239712709
